het_id,inchikey
RPP,InChIKey=IPMOTTQXPAXTMS-CKVFBBIQSA-N
RPR,InChIKey=XFKVLKLCLYJKNF-MZNJEOGPSA-N
RPT,InChIKey=WDZCUPBHRAEYDL-GZAUEHORSA-N
RPX,InChIKey=LMDKAEWBVKHXMN-NPIHNTSJSA-N
RQ3,InChIKey=BNFRJXLZYUTIII-UHFFFAOYSA-N
RQX,InChIKey=FKFYBWHBXHCWCD-VQHVLOKHSA-N
RR1,InChIKey=LOCFSBZWHQIILX-CYYJNZCTSA-N
RR6,InChIKey=PJONDRDKCIFXDA-CHQNLTHESA-N
RR8,InChIKey=CUZHVTKMXOGVKA-OALUTQOASA-N
RRA,InChIKey=JKANAVGODYYCQF-UHFFFAOYSA-N
RRC,InChIKey=BTIHMVBBUGXLCJ-OAHLLOKOSA-N
RRP,InChIKey=PRMSFVUWLBPPLY-UHFFFAOYSA-N
RRR,InChIKey=PLWVUIRWJVKSSD-XBXARRHUSA-N
RRS,InChIKey=GCBPAPVOMPJQHK-NQIIRXRSSA-N
RRT,InChIKey=REPVVNYZORKKPQ-SNVBAGLBSA-N
RS1,InChIKey=ROSNVSQTEGHUKU-UHFFFAOYSA-N
RS2,InChIKey=ARIRIZBKMKMEBD-UHFFFAOYSA-N
RS3,InChIKey=IGQLDUYTWDABFK-GUTXKFCHSA-N
RS7,InChIKey=KRDSGPLHVQJFLM-BUHFOSPRSA-N
RSA,InChIKey=RUOKEQAAGRXIBM-LBPRGKRZSA-N
RSD,InChIKey=FSWSNADWNSVMLC-CABLNRLVSA-N
RSF,InChIKey=RCDXYCHYMULCDZ-HCWXCVPCSA-N
RSG,InChIKey=RCDXYCHYMULCDZ-PBXRRBTRSA-N
RSH,InChIKey=YGMNHEPVTNXLLS-MROZADKFSA-N
RSM,InChIKey=HOKSMYPIXLKSMM-JKYUHCHBSA-N
RSO,InChIKey=AWMVMTVKBNGEAK-QMMMGPOBSA-N
RSP,InChIKey=BPWVHBCPZTVLLY-XVFCMESISA-N
RSQ,InChIKey=ANRZHYHASGTOLD-JXOAFFINSA-N
RSS,InChIKey=AKWKBACKRMYPRV-NQIIRXRSSA-N
RST,InChIKey=BBMKQGIZNKEDOX-KCDKBNATSA-N
RSV,InChIKey=SKHMHSCEONTQTF-UHFFFAOYSA-N
RSW,InChIKey=DANOJNVLDBZDSU-UHFFFAOYSA-N
RSX,InChIKey=JWOKHNWVYMHFTC-NKWVEPMBSA-N
RSY,InChIKey=AWQGEUFVOMSATO-HOMAGXEVSA-N
RSZ,InChIKey=RAZZBARIWRCYLK-MOWYSQRCSA-N
RT,InChIKey=IGWHDMPTQKSDTL-JXOAFFINSA-N
RT1,InChIKey=SMNGNHRXUGKQDP-MWLCHTKSSA-N
RT3,InChIKey=AWAKIULNKVOBKE-UHFFFAOYSA-N
RT7,InChIKey=SZLMFNKKFJUHKQ-UHFFFAOYSA-N
RT8,InChIKey=ICFUCABJWQGTGU-DRSNIGMVSA-N
RTA,InChIKey=QGTYDTDAZAEQAB-WKTHGOLZSA-N
RTB,InChIKey=ACESAZWMQSYKIT-UHFFFAOYSA-N
RTC,InChIKey=FSXLZCNUCYUGCH-UHFFFAOYSA-N
RTH,InChIKey=IFUYBWIZKMAADM-UHFFFAOYSA-N
RTL,InChIKey=FPIPGXGPPPQFEQ-OVSJKPMPSA-N
RTM,InChIKey=GRFOHUBBUMAJMM-UHFFFAOYSA-N
RTN,InChIKey=JBOWUKRDBGMOJZ-UHFFFAOYSA-N
RTP,InChIKey=MMJOCKKLRMRSEQ-AFCXAGJDSA-N
RTR,InChIKey=VXONTEUOQXFJJS-UHFFFAOYSA-N
RTY,InChIKey=PYFHTJYYTRWEBY-STQMWFEESA-N
RTZ,InChIKey=KLBQZWRITKRQQV-MRXNPFEDSA-N
RU,InChIKey=BPEVHDGLPIIAGH-UHFFFAOYSA-N
RU6,InChIKey=LSUFMKOMGWIEMZ-IBNZHXLDSA-N
RU7,InChIKey=UCXDWSTYBSBFFB-UHFFFAOYSA-L
RU8,InChIKey=IMVNBPJSKRZLRT-UHFFFAOYSA-N
RUA,InChIKey=YAYKSGBDMCLSRX-YMKCNCASSA-N
RUB,InChIKey=YAHZABJORDUQGO-NQXXGFSBSA-N
RUC,InChIKey=BFWXATGPNNYZKL-UHFFFAOYSA-N
RUF,InChIKey=PDZWWGBRZISNRL-UHFFFAOYSA-N
RUG,InChIKey=BHGZOVXPACYZLI-SYHAXYEDSA-N
RUM,InChIKey=GGCILSXUAHLDMF-CQSZACIVSA-N
RUN,InChIKey=RQAVEWKEUKIFLD-LVPKLHHISA-N
RUO,InChIKey=HAGPDXVQFLWGNW-UHFFFAOYSA-N
RUP,InChIKey=QYKLXCYULDLMPX-ZEFMGYOLSA-N
RUR,InChIKey=UBGGULWHFXPIQZ-BDOQQTMTSA-L
RUS,InChIKey=OOOIYMZGLXSVKX-XVFCMESISA-N
RUT,InChIKey=IKGXIBQEEMLURG-NVPNHPEKSA-N
RVA,InChIKey=GJZVTQNBNWGGSJ-LCYFTJDESA-N
RVB,InChIKey=JVNCGLFIPFSTSG-POHAHGRESA-N
RVC,InChIKey=RBBOJHGNWUPRCK-POHAHGRESA-N
RVD,InChIKey=NMNSLXCRMLAOLT-WTKPLQERSA-N
RVE,InChIKey=RFJWXQPFGYFIBS-UHFFFAOYSA-N
RVI,InChIKey=KSRGIPYZQZCBMH-HSZRJFAPSA-N
RVP,InChIKey=SDWIOXKHTFOULX-AFCXAGJDSA-N
RW1,InChIKey=MKLQPIYLZMLAER-UHFFFAOYSA-N
RW3,InChIKey=PROYLAOFEKHQGS-UHFFFAOYSA-N
RW4,InChIKey=UNSGOTITAWKECZ-UHFFFAOYSA-N
RWF,InChIKey=PJVWKTKQMONHTI-OAHLLOKOSA-N
RWJ,InChIKey=NQABUEUFRXDDFI-AWEZNQCLSA-N
RWY,InChIKey=YQZHGQYIMXWEHI-UHFFFAOYSA-N
RWZ,InChIKey=JFIBVDBTCDTBRH-MDXVBTBDSA-N
RX0,InChIKey=GBAKDRIJFSDCNN-YJFNBJRFSA-N
RX3,InChIKey=IMPJIKIXNAGRCR-RRFVUZEHSA-N
RX4,InChIKey=OCAZUTUOYLAIOA-OSRSDYAFSA-N
RX5,InChIKey=NXWASIVXQMMPLM-ZXMXYHOLSA-N
RX6,InChIKey=GCNDDOJRCKHYLZ-ZXMXYHOLSA-N
RXA,InChIKey=YIOFGHHAURBGSJ-UHFFFAOYSA-N
RXB,InChIKey=NKBDSMREMMRFSI-INIZCTEOSA-N
RXC,InChIKey=OVSAMUIBGQSLDC-INIZCTEOSA-N
RXD,InChIKey=DQXBKUVWJSZHSI-UHFFFAOYSA-N
RXP,InChIKey=YQEMFOGNUTYMTJ-JNBVYXHXSA-N
RXR,InChIKey=PZEXYXPQVHSRCF-UHFFFAOYSA-N
RXV,InChIKey=NKXJSCXEAVZSMF-UHFFFAOYSA-N
RYJ,InChIKey=QTBXXSHAPCGITL-UHFFFAOYSA-N
RYN,InChIKey=RQVYBGPQFYCBGX-UHFFFAOYSA-N
RYU,InChIKey=AYOAIABDFUJDKQ-SQJPUDIVSA-N
RYV,InChIKey=TVIHIVRFUPNIRD-UHFFFAOYSA-N
RYX,InChIKey=XRWFNUPDTKOWTL-UHFFFAOYSA-N
RYY,InChIKey=YWNDDZRHHBUBPB-UHFFFAOYSA-N
RYZ,InChIKey=NITAUHAUSHVTPT-UHFFFAOYSA-N
RZ0,InChIKey=QBMVMGJMEIVTPO-UHFFFAOYSA-N
RZ1,InChIKey=OHMRMSKDZFRLDB-UHFFFAOYSA-N
RZ4,InChIKey=DDCPKNYKNWXULB-YFKPBYRVSA-N
RZ5,InChIKey=KESWXTXQYSIIJQ-UHFFFAOYSA-N
RZ7,InChIKey=UNQYCDLUSWEEGH-UHFFFAOYSA-N
RZ8,InChIKey=KLHBIQFDNTURJX-UHFFFAOYSA-N
RZD,InChIKey=FDBFLFSQEGXOJR-APWZRJJASA-N
RZW,InChIKey=PJUNWPXRLZUYPB-UHFFFAOYSA-N
RZX,InChIKey=YREYEVIYCVEVJK-RUZDIDTESA-N
S,InChIKey=RWSOTUBLDIXVET-UHFFFAOYSA-N
S00,InChIKey=DJNNZKJZFCRFRX-FTJBHMTQSA-N
S01,InChIKey=KJDFLBHKZQUEFX-UHFFFAOYSA-N
S02,InChIKey=OZTBGMTXOWWCDF-SEQCRYNPSA-N
S03,InChIKey=WUYMUVBIVVABRN-UHFFFAOYSA-N
S04,InChIKey=SMGIPPNIBFQJBW-SXOMAYOGSA-N
S05,InChIKey=UTSIHHDNMUZNMG-UHFFFAOYSA-N
S06,InChIKey=ZCJBDRSKHARECB-PYTCMNEWSA-N
S0H,InChIKey=ZFVCONUOLQASEW-VKHMYHEASA-N
S0N,InChIKey=QCTNXUGGWNSKFY-HSJNEKGZSA-N
S10,InChIKey=BWWHOVJFNMPUKF-UHFFFAOYSA-N
S11,InChIKey=YQXCVAGCMNFUMQ-UHFFFAOYSA-N
S12,InChIKey=JZWNYZVVZXZRRH-VXKWHMMOSA-N
S13,InChIKey=HRCKGDOSPBFICB-MZHQWRCYSA-N
S14,InChIKey=ZNHVIJAGMFQGMS-IHPCNDPISA-N
S17,InChIKey=UPYGSQPRAHMDPD-HNNXBMFYSA-N
S19,InChIKey=KBPYMFSSFLOJPH-UONOGXRCSA-N
S1A,InChIKey=WPMGNXPRKGXGBO-OFQQMTDKSA-N
S1H,InChIKey=NKAIXQDVYXAWPS-SFHVURJKSA-N
S1P,InChIKey=DUYSYHSSBDVJSM-KRWOKUGFSA-N
S1S,InChIKey=FYIJOFSDJMOTGX-HGOOHLDYSA-N
S1T,InChIKey=ORVRYSKZCUVOLA-VIFPVBQESA-N
S1Y,InChIKey=FVHVSTMGNMLCNC-YNEHKIRRSA-N
S21,InChIKey=CDSAMNVLRSHLPN-UHFFFAOYSA-N
S22,InChIKey=NMJMRSQTDLRCRQ-UHFFFAOYSA-N
S23,InChIKey=MMWNOZXGYRPSCJ-LZQZEXGQSA-N
S24,InChIKey=MFTAINZKTCOZPX-UHFFFAOYSA-N
S25,InChIKey=TWDABHIMTXVQHI-UHFFFAOYSA-N
S27,InChIKey=KGUVBHLPMGERAT-NIYFSFCBSA-N
S28,InChIKey=CEBNOQRCTYYHRQ-IBGZPJMESA-N
S29,InChIKey=RXILOHGFTAPEST-UZLBHIALSA-N
S2A,InChIKey=JDIJVHOCLRRXFM-ILPMIGAWSA-N
S2C,InChIKey=PTAXROQIMJHCAK-BYPYZUCNSA-N
S2D,InChIKey=UAQVHNZEONHPQG-SSDOTTSWSA-N
S2G,InChIKey=HWXBTNAVRSUOJR-VKHMYHEASA-N
S2H,InChIKey=BWGNESOTFCXPMA-UHFFFAOYSA-N
S2M,InChIKey=BCVUFQXUUOAMEV-DNRKLUKYSA-N
S2N,InChIKey=RYLXPSVPJNKBKQ-KNQAVFIVSA-N
S2P,InChIKey=SEVVPWOEIHLQGH-REOHCLBHSA-N
S30,InChIKey=GJBJSDBBRWPDBE-UHFFFAOYSA-N
S38,InChIKey=RPFFDFASGIBGIP-CVEARBPZSA-N
S3B,InChIKey=NFOCQVCAZPKUKW-UHFFFAOYSA-N
S3H,InChIKey=KBMBVTRWEAAZEY-UHFFFAOYSA-N
S3P,InChIKey=QYOJSKGCWNAKGW-PBXRRBTRSA-N
S41,InChIKey=MASKQITXHVYVFL-UHFFFAOYSA-N
S44,InChIKey=GUFHDBFHNDUDJA-ZQPQWVRXSA-N
S45,InChIKey=ROGHUOMPUVCGAA-SNVBAGLBSA-N
S47,InChIKey=ATWKPWWBTFNYMB-UIOOFZCWSA-N
S48,InChIKey=AXHJABJJHXFRSM-QHCPKHFHSA-N
S4A,InChIKey=LAIZFWKCMIXLCJ-RRKCRQDMSA-N
S4C,InChIKey=OTHQFNYFZVVZTO-XVFCMESISA-N
S4G,InChIKey=XZSNPEJWFYIPBT-KVQBGUIXSA-N
S4H,InChIKey=FNSCSIDFPIGQLB-UHFFFAOYSA-N
S4M,InChIKey=KIZZALRCMBIHBH-IDTAVKCVSA-N
S4U,InChIKey=CKTAUHRBDDXUDJ-XVFCMESISA-N
S51,InChIKey=FYDPGAJRQXSCCK-UHFFFAOYSA-N
S52,InChIKey=PAQQZWUEZAUGRI-UHFFFAOYSA-N
S53,InChIKey=UIBPLELQTBSRIZ-UHFFFAOYSA-N
S54,InChIKey=BTZOUFLORPKMGE-FCHUYYIVSA-N
S55,InChIKey=HZZMXWZOTXPILK-NTXHKPOFSA-N
S57,InChIKey=UKVVEWLDHJDSNJ-UHFFFAOYSA-N
S58,InChIKey=OYZKFVIVPRQRQQ-UHFFFAOYSA-N
S5H,InChIKey=UVTGFMKBPVLATL-DSOJQRAMSA-N
S5P,InChIKey=VNOFOHWXLQGLEX-YXZULKJRSA-N
S5S,InChIKey=NPJWVHXXTSLARH-UHFFFAOYSA-N
S60,InChIKey=PLJNUNPYZVVIRA-UHFFFAOYSA-N
S62,InChIKey=LPQVEXUZOUXFTH-UHFFFAOYSA-N
S69,InChIKey=BVOFXQXPHVPLFB-VCHYOVAHSA-N
S6G,InChIKey=YIPMDIYPXBPBNC-KVQBGUIXSA-N
S6I,InChIKey=QRZYENXYGGOPSS-UHFFFAOYSA-N
S6P,InChIKey=GACTWZZMVMUKNG-SLPGGIOYSA-N
S70,InChIKey=ISHNYNQEXZYUQN-VKHMYHEASA-N
S79,InChIKey=MCEZMMDIEXECTI-UHFFFAOYSA-N
S7B,InChIKey=RHIRFUJRCDAPMZ-UHFFFAOYSA-N
S80,InChIKey=JLEGVELHGVWFGG-BBWFWOEESA-N
S82,InChIKey=WYQYSMZPAAVISB-SJORKVTESA-N
S89,InChIKey=GEVQDXBVGFGWFA-KQRRRSJSSA-N
S91,InChIKey=PAIQRYUOBBCBSE-UHFFFAOYSA-N
S98,InChIKey=IQKMJWDYMFWZRF-UHFFFAOYSA-N
S99,InChIKey=TYFRKNIHBGHMEV-UHFFFAOYSA-N
S9L,InChIKey=CJHGCXGTUHBMMH-UHFFFAOYSA-N
SA0,InChIKey=NGFMICBWJRZIBI-UJPOAAIJSA-N
SA1,InChIKey=YVABESCRHMBHJD-FUQNVFFISA-N
SA2,InChIKey=ZLJAMSCQNNEARN-QDZHIHTESA-N
SA3,InChIKey=URWNZLQOQBNPOF-FQCBRIBZSA-N
SA6,InChIKey=HSXZBJZQFUJQNN-FUQNVFFISA-N
SA8,InChIKey=JISVTSUBJCPLSV-TWBCTODHSA-N
SA9,InChIKey=CQRYARSYNCAZFO-UHFFFAOYSA-N
SAA,InChIKey=NWCHELUCVWSRRS-VIFPVBQESA-N
SAB,InChIKey=ZDYFRIZTYRFPJC-UHFFFAOYSA-N
SAC,InChIKey=JJIHLJJYMXLCOY-BYPYZUCNSA-N
SAD,InChIKey=BQVYVGJIUMNETO-SFUJTQNPSA-N
SAE,InChIKey=SKNBJMQZTZPCPF-QZTLEVGFSA-N
SAF,InChIKey=GQZXRLWUYONVCP-QMMMGPOBSA-N
SAG,InChIKey=RJJDIVMWGWHPFE-QDBSGRMGSA-N
SAH,InChIKey=ZJUKTBDSGOFHSH-WFMPWKQPSA-N
SAI,InChIKey=UVSMMLABJBJNGH-WFMPWKQPSA-N
SAK,InChIKey=DJOJDHGQRNZXQQ-AWEZNQCLSA-N
SAL,InChIKey=YGSDEFSMJLZEOE-UHFFFAOYSA-N
SAM,InChIKey=MEFKEPWMEQBLKI-FCKMPRQPSA-O
SAN,InChIKey=FDDDEECHVMSUSB-UHFFFAOYSA-N
SAP,InChIKey=NLTUCYMLOPLUHL-KQYNXXCUSA-N
SAQ,InChIKey=FVWYYSMTACIDCC-UHFFFAOYSA-N
SAR,InChIKey=FSYKKLYZXJSNPZ-UHFFFAOYSA-N
SAS,InChIKey=NCEXYHBECQHGNR-QZQOTICOSA-N
SAT,InChIKey=AGGIJOLULBJGTQ-UHFFFAOYSA-N
SAU,InChIKey=INVGWHRKADIJHF-UHFFFAOYSA-N
SAV,InChIKey=SQQAPOSROFWHIB-UHFFFAOYSA-N
SAW,InChIKey=QYUIKZYGGOEEAP-DAYYVEFESA-N
SAY,InChIKey=PCWRNNXGJWWYRH-QJPTWQEYSA-N
SAZ,InChIKey=GGPFTSMJRHEOJG-AWEZNQCLSA-N
SB,InChIKey=IMPVRPNUKNSTSS-UHFFFAOYSA-N
SB1,InChIKey=VUCSBBBCFXBFFY-IBGZPJMESA-N
SB2,InChIKey=CDMGBJANTYXAIV-MHZLTWQESA-N
SB3,InChIKey=WQTIHJORCCUQBO-BJKOFHAPSA-N
SB4,InChIKey=VSPFURGQAYMVAN-UHFFFAOYSA-N
SB5,InChIKey=DFEYXQGDDCDXJK-UHFFFAOYSA-N
SB6,InChIKey=ROKOFZNQCIIJMI-UHFFFAOYSA-N
SB7,InChIKey=GELOPWXSYZDPJT-UHFFFAOYSA-N
SB8,InChIKey=ZHFKBNAHHTUQBH-UHFFFAOYSA-N
SB9,InChIKey=FJYUGRZKJXCRFF-UHFFFAOYSA-N
SBA,InChIKey=LHCNZPLAATYYPI-SLFFLAALSA-N
SBB,InChIKey=FSRPBGBMEKDSIJ-CYBMUJFWSA-N
SBC,InChIKey=HGAKLLFPOGATII-UHFFFAOYSA-N
SBD,InChIKey=PYYKQJNKRJBFLK-JKSUJKDBSA-N
SBE,InChIKey=ZBEDLGKSWBORBS-UHFFFAOYSA-N
SBF,InChIKey=TVVCEXXSODKKQE-VGUGBWKQSA-N
SBG,InChIKey=GQKAGYTWOXMURY-VKHMYHEASA-N
SBH,InChIKey=YKAYCWPQDPILSA-YFKPBYRVSA-N
SBI,InChIKey=LXANPKRCLVQAOG-NSHDSACASA-N
SBL,InChIKey=PYYKQJNKRJBFLK-HOTGVXAUSA-N
SBN,InChIKey=SWGDXLAZBZDUBR-UHFFFAOYSA-N
SBO,InChIKey=ZRSVHHNPDDEATP-UHFFFAOYSA-N
SBP,InChIKey=QHANCKHXGBJANE-UHFFFAOYSA-N
SBR,InChIKey=ZFWHOUCRVSOZJE-CQSZACIVSA-N
SBS,InChIKey=ZFWHOUCRVSOZJE-AWEZNQCLSA-N
SBT,InChIKey=BTANRVKWQNVYAZ-BYPYZUCNSA-N
SBU,InChIKey=IJDNQMDRQITEOD-UHFFFAOYSA-N
SBX,InChIKey=PANCOFAQARSQHI-UXMRNZNESA-N
SBY,InChIKey=HWTGZUSBSAEIOL-UHFFFAOYSA-N
SBZ,InChIKey=XCLFQXCQQHVLJQ-UHFFFAOYSA-N
SC,InChIKey=FHBXKBNKQMSUIJ-SHYZEUOFSA-N
SC0,InChIKey=PFKBXXKNHWTTCS-PHEQNACWSA-N
SC1,InChIKey=HUOJJMMXOWLGJU-JQCUSGDOSA-N
SC2,InChIKey=PWKSKIMOESPYIA-BYPYZUCNSA-N
SC3,InChIKey=QFSMMXJBEBXTJP-UHFFFAOYSA-N
SC4,InChIKey=XXMDDBVNWRWNCW-UHFFFAOYSA-N
SC5,InChIKey=LPSXGZAUAOMRNU-FZKQIMNGSA-N
SC6,InChIKey=KYHYNSQLYDXSNK-MXWGZHRFSA-N
SC7,InChIKey=JWYOKBPWLVCFKU-ICYKMPLBSA-N
SC8,InChIKey=CVYWYUAQFJMLEO-UHFFFAOYSA-N
SC9,InChIKey=WCNPGRRMPFCHEO-UHFFFAOYSA-N
SCA,InChIKey=VNOYUJKHFWYWIR-ITIYDSSPSA-N
SCB,InChIKey=BLYOIVXXTIAFFL-QPVYCHHJSA-N
SCC,InChIKey=DNJIEGIFACGWOD-UHFFFAOYSA-N
SCD,InChIKey=WPCFLGXXWJIJOV-ZMHDXICWSA-N
SCE,InChIKey=LXRVAGIYXNQOKP-UHFFFAOYSA-N
SCF,InChIKey=ZAIYYXVHGBMLEC-UHFFFAOYSA-N
SCG,InChIKey=CSKKDSFETGLMSB-NRZPKYKESA-N
SCH,InChIKey=PYFNLWPQPNXHCS-VKHMYHEASA-N
SCI,InChIKey=BKGWACHYAMTLAF-BYPYZUCNSA-N
SCJ,InChIKey=SMIZFGZXFDGISG-UHFFFAOYSA-N
SCK,InChIKey=AXOIZCJOOAYSMI-UHFFFAOYSA-N
SCL,InChIKey=PCFWLDHLJWUGSU-UHFFFAOYSA-N
SCM,InChIKey=UNFWWIHTNXNPBV-WXKVUWSESA-N
SCN,InChIKey=ZMZDMBWJUHKJPS-UHFFFAOYSA-N
SCO,InChIKey=WZEXTLJNSXEEHK-ITIYDSSPSA-N
SCP,InChIKey=NNRZSZJOQKAGTO-SECBINFHSA-N
SCQ,InChIKey=IBUPHWYGVDAASU-UHFFFAOYSA-N
SCR,InChIKey=WEPNHBQBLCNOBB-UGDNZRGBSA-N
SCS,InChIKey=YIMFYOCZTDBZJL-BYPYZUCNSA-N
SCT,InChIKey=XRMLXZVSFIBRRJ-PEFMBERDSA-N
SCU,InChIKey=RIRQNBQBGSVENV-UHFFFAOYSA-N
SCV,InChIKey=INECXHJFYVKZHW-FXBDTBDDSA-N
SCW,InChIKey=LZLKFNBMXXLTLX-UHFFFAOYSA-N
SCX,InChIKey=HQPVGVSQPQVZLD-UHFFFAOYSA-N
SCY,InChIKey=XCIRMLHOFVDUDP-BYPYZUCNSA-N
SCZ,InChIKey=CCDIUVLNHCGSMH-UHFFFAOYSA-N
SD1,InChIKey=ONWOLFRMYZHLEQ-UHFFFAOYSA-N
SD2,InChIKey=LNLWXWOYQHAKTD-ULQDDVLXSA-N
SD3,InChIKey=ZBYVTTSIVDYQSO-UWTATZPHSA-N
SD4,InChIKey=ZBYVTTSIVDYQSO-REOHCLBHSA-N
SD5,InChIKey=CWHUFRVAEUJCEF-UHFFFAOYSA-N
SD8,InChIKey=AQJQFCRTSWIUCY-UHFFFAOYSA-N
SDA,InChIKey=DVZMRTJKNJKEGV-UHFFFAOYSA-N
SDB,InChIKey=VUUJBNDKGSHBPM-UHNVWZDZSA-N
SDC,InChIKey=ZRCBQBJBRHIRRG-BYPYZUCNSA-N
SDD,InChIKey=BJHIKXHVCXFQLS-PYWDMBMJSA-N
SDF,InChIKey=WJVBVZOYOCLGPI-SSDOTTSWSA-N
SDG,InChIKey=RNSTWFSCXYEWJZ-KVQBGUIXSA-N
SDK,InChIKey=APGQPPIXNOCMOK-SVBPBHIXSA-N
SDN,InChIKey=HHXSOTFPYPQSBU-NSHDSACASA-N
SDP,InChIKey=MOFCKRBDMJNCOC-LURJTMIESA-N
SDR,InChIKey=IRKQLRPKWIMPEM-RYUDHWBXSA-N
SDS,InChIKey=MOTZDAYCYVMXPC-UHFFFAOYSA-N
SDT,InChIKey=YUHVBHDSVLKFNI-NJSLBKSFSA-N
SDX,InChIKey=JCKIRWYQPYQCEC-LWCHDFGBSA-N
SDZ,InChIKey=BZJHCQBNFUNZPJ-QFIPXVFZSA-N
SE,InChIKey=SPVXKVOXSXTJOY-UHFFFAOYSA-N
SE0,InChIKey=FCBSKCJFRDWCLK-XXSPCDMZSA-N
SE4,InChIKey=QYHFIVBSNOWOCQ-UHFFFAOYSA-N
SE8,InChIKey=SIAZVTIHOHTZDD-PWJLMRLQSA-N
SEA,InChIKey=UFULAYFCSOUIOV-UHFFFAOYSA-N
SEB,InChIKey=GCZVEKLTOLTWLM-VIFPVBQESA-N
SEC,InChIKey=CNQFMZMZJWKKEH-REOHCLBHSA-N
SEE,InChIKey=QYCXJLIWVGSRNI-REOHCLBHSA-N
SEG,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SEH,InChIKey=VZFUNHITNWTQFU-KHPPLWFESA-N
SEI,InChIKey=XQAMVCHQGHAELT-FKBYEOEOSA-N
SEK,InChIKey=CRDYSYOERSZTHZ-UHFFFAOYSA-N
SEL,InChIKey=KJJPLEZQSCZCKE-UHFFFAOYSA-N
SEM,InChIKey=IDGQXGPQOGUGIX-VIFPVBQESA-N
SEN,InChIKey=HTPIRKVMFNYAHI-BYPYZUCNSA-N
SEO,InChIKey=DGVVWUTYPXICAM-UHFFFAOYSA-N
SEP,InChIKey=BZQFBWGGLXLEPQ-REOHCLBHSA-N
SER,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LEO2,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LEO2H,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LEO2H_DHG,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LEO2_DHG,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LFOH,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LFOH_DHG,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LFZW,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LFZW_DHG,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N
SER_LL,InChIKey=UXPVGJOKPUABJV-GSVOUGTGSA-N
SER_LL_DHG,InChIKey=UXPVGJOKPUABJV-GSVOUGTGSA-N
SER_LSN3,InChIKey=UXPVGJOKPUABJV-GSVOUGTGSA-N
SER_LSN3_DHG,InChIKey=UXPVGJOKPUABJV-GSVOUGTGSA-N
SES,InChIKey=DOUUMUUUWUAPPC-UHFFFAOYSA-N
SET,InChIKey=MGOGKPMIZGEGOZ-REOHCLBHSA-N
SEU,InChIKey=VFIZBHJTOHUOEK-UHFFFAOYSA-N
SEY,InChIKey=IYKVLICPFCEZOF-UHFFFAOYSA-N
SF1,InChIKey=RFESUVTWCSFPBG-UHFFFAOYSA-N
SF2,InChIKey=NCLZXEPMARCQOX-UHFFFAOYSA-N
SF3,InChIKey=QGAJFCSPNHGNOP-UHFFFAOYSA-N
SF4,InChIKey=PTTXNOSMDBWCQD-UHFFFAOYSA-N
SF8,InChIKey=VJSIXUQLTJCRCS-DFQXCPINSA-N
SFA,InChIKey=ONJZYZYZIKTIEG-CFBQITSMSA-N
SFB,InChIKey=KEQMCGJHYDWPEW-ZSIUBJGCSA-N
SFC,InChIKey=NXIKDQUQQHUCJH-MIXAKNBRSA-O
SFD,InChIKey=WCBOBURWKHIISA-LDVRFEIFSA-N
SFE,InChIKey=UJOYFRCOTPUKAK-QMMMGPOBSA-N
SFG,InChIKey=LMXOHSDXUQEUSF-YECHIGJVSA-N
SFI,InChIKey=LFWHFZJPXXOYNR-MFOYZWKCSA-N
SFM,InChIKey=WZVMDDRRINUPRQ-APBCKSDASA-N
SFN,InChIKey=BDHFUVZGWQCTTF-UHFFFAOYSA-N
SFO,InChIKey=LSNNMFCWUKXFEE-UHFFFAOYSA-N
SFP,InChIKey=OVPFWIRROXFHGQ-VQHGFYMWSA-N
SFR,InChIKey=CGJDLFMMMJEANA-DAGMQNCNSA-N
SFT,InChIKey=QTTLKKFUOJQIRB-JOLIRYOJSA-N
SFU,InChIKey=VHTNTJQSKJZERS-XUVCUMPTSA-N
SFX,InChIKey=RTHCYVBBDHJXIQ-INIZCTEOSA-N
SG1,InChIKey=FPCPYSKJIRSWIG-UHFFFAOYSA-N
SG2,InChIKey=DFPYCCVFXMWMJM-UHFFFAOYSA-N
SG3,InChIKey=FDKJTMXXMPIUAL-RITPCOANSA-N
SG4,InChIKey=XQYNJXXCRGRITM-IGORNWKESA-N
SG5,InChIKey=TUQHVAPJYYJQSN-WMNSZERYSA-N
SG6,InChIKey=FXBYYANFSLVRSY-YQXRAVKXSA-N
SG7,InChIKey=XQYNJXXCRGRITM-ZOZBQHSOSA-N
SGA,InChIKey=HHRMGTRTCHNCRO-FDROIEKHSA-N
SGB,InChIKey=RQYSKTURKPPJTP-MDAAJZPYSA-N
SGC,InChIKey=KGSURTOFVLAWDC-QZABAPFNSA-N
SGE,InChIKey=CIUHLXZTZWTVFL-UHFFFAOYSA-N
